Mandeville_ID	Common_Name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
AMP22_0744	Western_Blacknose_Dace	7.91077183733254e-06	0.665786640028387	3.28041369416182e-06	4.3571609166209e-05	5.7360604982106e-06	2.3809664514258e-06	0.000102067983675971	8.12689068220025e-06	1.39089390154997e-05	0.33340704165735	1.02379372727985e-05	1.16220988233737e-05	9.30256403685741e-06	0.000565787367169009	2.23847236852939e-05
AMP22_0749	Hornyhead_Chub	3.87054527284723e-06	6.62076023324165e-06	2.55603679781596e-06	6.47170251945362e-06	0.999936247279247	2.35260670438895e-06	7.31119697685563e-06	3.65205220543263e-06	3.59168102872811e-06	7.94209313831795e-06	4.2952638622385e-06	3.06367955422842e-06	3.62584215905214e-06	3.57927461715121e-06	4.81986909135845e-06
AMP22_0750	Hornyhead_Chub	7.60157351538932e-06	0.000508773512697213	4.29187583434236e-06	2.36915343745644e-05	0.86941762688756	3.01262501461317e-06	0.129152056099226	7.70720711965492e-06	6.28302805197996e-06	0.000828648961772825	6.73631129262971e-06	7.81712573120986e-06	6.57323163280233e-06	5.90569584131228e-06	1.32740277618439e-05
AMP22_0752	Hornyhead_Chub	2.05270262913378e-05	2.35336571798117e-05	2.95083338301643e-06	0.999815720607837	5.6205893893655e-06	2.66880387218014e-06	3.79831081148225e-05	6.11311343446214e-06	6.1879916136967e-06	3.59088768972278e-05	5.58095965505362e-06	5.87235034028914e-06	9.3371838775455e-06	5.15494690390533e-06	1.68400692060368e-05
AMP22_0754	Hornyhead_Chub	9.68406295268721e-06	0.390646658620487	3.80376709505153e-06	7.63186718069335e-05	7.24020440689677e-06	2.23771050203502e-06	7.36715131470124e-05	5.50326964909613e-06	5.98106958982581e-06	0.609121664007505	6.35532748639472e-06	6.06936588535945e-06	9.42265398350843e-06	6.7587548436979e-06	1.86307282962056e-05
AMP22_0755	Creek_Chub	7.76785461450556e-06	0.000543453854475655	3.72545529308799e-06	3.38871333694646e-05	0.00012916122513602	2.67264136556447e-06	0.998751670002937	2.02082284198007e-05	2.01562267171661e-05	0.00040042751491774	2.16648629636273e-05	2.36999152004456e-05	8.20680657606528e-06	5.35274487148088e-06	2.79453502965676e-05
AMP22_0757	Western_Blacknose_Dace	1.00282172073781e-05	0.420660573261014	3.27078610279599e-06	1.83039782084415e-05	4.58402780741943e-06	2.75112456739e-06	0.336620805611213	5.5941168302451e-06	4.69229149614275e-06	0.242629752632851	6.86967136013725e-06	5.21553822706577e-06	8.45109478119758e-06	5.59678937916529e-06	1.35105882717194e-05
AMP22_0759	River_Chub	6.54074654513521e-06	1.80743102003114e-05	3.63316123425406e-06	2.36697865183197e-05	5.7223362696817e-05	2.74893745422838e-06	0.0245299886725843	1.09049311983359e-05	8.5250503074659e-06	3.36433106636164e-05	7.85992615229389e-06	1.08094890388958e-05	8.74469247303677e-06	0.975265592217445	1.20413630145847e-05
AMP22_0761	Hornyhead_Chub	9.9298789989645e-06	2.89907389560605e-05	3.1877946779275e-06	2.344559849965e-05	0.512706570153435	2.535113566979e-06	0.487124242201448	5.29797407794475e-06	5.07370979988899e-06	3.98372964255908e-05	6.89144900783375e-06	6.14333274655037e-06	7.51037223596879e-06	5.73237167705662e-06	2.46121119117571e-05
AMP22_0763	Hornyhead_Chub	2.86334712120529e-05	0.0001608690575741	9.39439555990352e-06	0.000149024552731691	0.99887690598766	2.95059049818024e-06	0.00022729319623329	2.43263261681638e-05	3.07353794713449e-05	0.00015533109228022	2.58790815797964e-05	2.31134990633779e-05	1.75614944873212e-05	0.000235320745746642	3.26614424510524e-05
AMP22_0764	River_Chub	1.95912906033294e-05	0.00113308304543985	4.48122974033234e-06	0.000143361341262031	2.40199316471906e-05	4.54063609249807e-06	0.000623930632400736	1.14342310945241e-05	9.84093271160578e-06	0.00114356823250132	1.0914238350532e-05	1.5341542747202e-05	2.3621799245815e-05	0.996766192664703	6.60784473989732e-05
AMP22_0766	River_Chub	8.50167322362132e-05	0.000118854828522478	9.84709538501269e-06	0.0287815463524603	3.04946282739719e-05	9.30659485204341e-06	0.728087264835835	2.61143252204583e-05	2.59371234339364e-05	4.79639191181753e-05	2.53410493220385e-05	4.09432887115302e-05	3.46511036114498e-05	0.242619964989523	5.67530821776411e-05
AMP22_0770	River_Chub	1.41065661092016e-05	0.38252413851209	3.93309266528789e-06	4.8103850279959e-05	0.000419786380584209	3.31661371918114e-06	4.81582898129738e-05	1.07626746532473e-05	1.2354333554041e-05	0.61680941319714	1.19740388422636e-05	9.05672983528014e-06	1.15913138381e-05	6.41517120098593e-06	6.68894181001382e-05
AMP22_0771	River_Chub	8.65145504670234e-06	3.69297019729131e-05	3.70674825653441e-06	3.65956041533313e-05	0.209565454646945	2.48153827189809e-06	0.256060040635367	6.25842716632094e-06	7.39199745863735e-06	4.43908174290863e-05	7.36708462493622e-06	5.84013532734622e-06	9.09129173509239e-06	0.534169471919537	3.63279687892379e-05
AMP22_0772	River_Chub	8.08663647770951e-06	0.00011358929238818	3.06958514205151e-06	1.92019411418392e-05	0.000289343175142086	3.11404524827174e-06	0.524258584603667	1.77896611970186e-05	2.09242068575415e-05	9.27077579720367e-05	2.07151963174062e-05	1.68464874952701e-05	1.28419480638126e-05	0.475084793061018	3.83919049870942e-05
AMP22_0775	River_Chub	0.330659774631262	1.22512061198843e-05	2.92956372485189e-06	0.223995720691979	4.44442857825264e-06	2.61446398804511e-06	3.17603132218339e-05	6.63617171952207e-06	6.72350395741357e-06	1.77547272013283e-05	7.77942017094583e-06	8.21219226274958e-06	6.10742813914763e-06	0.445225170736512	1.21206907383338e-05
AMP22_0776	River_Chub	8.21720917293926e-06	3.53972549299245e-05	2.23112588592839e-05	1.66986840015189e-05	6.03731201470689e-06	2.2712884386185e-06	0.999806145966053	1.04547576217994e-05	1.05444619740663e-05	2.6844755196031e-05	1.22855041022927e-05	1.23898286120663e-05	7.64258659212163e-06	5.53912534119616e-06	1.7220213433715e-05
AMP22_0779	River_Chub	2.06291403840345e-05	0.000645138976844386	4.05633837914534e-06	0.000310927237915739	1.1507346650017e-05	3.07088330498735e-06	0.00107482142156562	1.00156916647732e-05	8.73061880834597e-06	0.000632168391320478	9.80207102904205e-06	1.11051862383034e-05	2.59577171482359e-05	0.997096111863851	0.000135957086365172
AMP22_0781	Hornyhead_Chub	9.95207478857543e-06	4.22658209487711e-05	6.14002096247224e-06	2.86986367088944e-05	0.999759005457163	2.48358477413726e-06	4.28671267054657e-05	8.3818080639419e-06	8.02246226368707e-06	4.55333784037918e-05	7.76745510283041e-06	8.7853826836905e-06	8.77713968572881e-06	6.77352511691605e-06	1.45468444887429e-05
AMP22_0782	Hornyhead_Chub	1.19711945058357e-05	6.99288866924494e-05	4.87547822213938e-06	8.60839293237435e-05	0.952323540210724	2.93404255463747e-06	0.016513971092993	8.286953676048e-06	1.10745349528406e-05	3.53595730733396e-05	9.45253443405568e-06	9.77437650961709e-06	1.24878237944444e-05	0.0308697153134272	3.05441626471118e-05
AMP22_0783	River_Chub	6.77534163731858e-06	1.07189849023205e-05	8.00280244211697e-06	1.61650590073297e-05	6.10785184199565e-06	3.24004933475367e-06	2.27887081617694e-05	7.46695206502881e-06	7.84677484879051e-06	1.18694671150371e-05	6.38440959639001e-06	8.10284133331309e-06	7.15174931825181e-06	0.999866017748912	1.13618708957656e-05
AMP22_0785	River_Chub	5.89415207672018e-06	1.05772418775714e-05	2.86414253834698e-06	1.11244134163787e-05	0.513686619679133	2.96200251794652e-06	2.05022437673242e-05	4.86949045286545e-06	5.21180565776507e-06	1.44461161928491e-05	4.30006343357645e-06	5.63979851911638e-06	5.20439570371739e-06	0.48620923430721	1.05502258723314e-05
AMP22_0786	River_Chub	9.96675412869344e-06	0.00836213078077125	4.50828606846296e-06	0.00127815406966216	0.00303085164055477	3.54283050068367e-06	0.00710996298601516	1.16900079601238e-05	1.14014116061609e-05	0.00385590336310625	1.26280229256574e-05	1.11849693303695e-05	2.02020597794259e-05	0.97624743249019	3.04404582307131e-05
AMP22_0792	Hornyhead_Chub	0.244199525800844	0.0101459625361393	6.84512587201434e-06	0.638884322543939	0.0605363352298737	3.22946230764461e-06	0.0404304445720239	2.37313572224788e-05	1.62958623158668e-05	0.00564276770587786	4.08014244089528e-05	2.45336951987783e-05	1.15681456428458e-05	9.48080986480903e-06	2.41562409996252e-05
AMP22_0795	Longnose_Dace	0.000108041373509786	3.65609149935178e-05	3.52324780302394e-06	0.999466606885195	5.92701216944031e-06	2.26454546267611e-06	0.000225000811220894	1.49830399274677e-05	1.05559602374491e-05	2.99960881023289e-05	1.7249758322664e-05	1.24703195291563e-05	1.94531040238991e-05	3.10303480018851e-05	1.63369486684211e-05
AMP22_0796	River_Chub	8.86703655292205e-06	1.72170105820715e-05	4.730040197897e-06	0.48895387639602	6.34429257669923e-06	2.95329282220565e-06	5.74556646894524e-05	6.20692349201428e-06	7.21010975335274e-06	2.39508371677867e-05	6.14235080668541e-06	6.49664406914036e-06	8.10326582535223e-06	0.510871529822548	1.89161658660811e-05
AMP22_0797	Western_Blacknose_Dace	8.43998535840183e-06	0.00291979702171667	5.92715513611618e-06	0.0109715791532362	5.79366658833659e-06	3.11975954925808e-06	0.98434336600701	1.40051518675637e-05	1.95350160502545e-05	0.00162754602909267	3.46296197270241e-05	1.3563156401641e-05	7.20648299753761e-06	4.52458595886856e-06	2.09670022399717e-05
AMP22_0800	Creek_Chub	7.76142255543847e-06	0.411476343435546	2.97185672469651e-06	2.55201278127017e-05	6.17300870616805e-06	2.63899301224806e-06	3.95840800169038e-05	5.89994044528849e-06	5.6556784468713e-06	0.588386038737992	7.35830055036527e-06	6.74957535777075e-06	8.61436009601521e-06	5.70095485794789e-06	1.29898083653325e-05
AMP22_0803	Creek_Chub	7.49595386108348e-06	0.38894437401245	3.57050342621715e-06	2.7256430460881e-05	0.000303437498041097	2.8254736849167e-06	0.000124999985084474	7.46956213781482e-06	7.58330957053894e-06	0.610516981155922	9.51645413974208e-06	7.39041626559613e-06	8.13761173271975e-06	5.6390308243016e-06	2.33225985892414e-05
AMP22_0804	Creek_Chub	0.0336709742033854	0.20786178472514	1.1985928692965e-05	2.94888762156099e-05	1.62399588204134e-05	2.75025014352292e-06	0.447204339534044	1.57403457760479e-05	1.61190005942919e-05	0.311102708139146	1.54067143142884e-05	1.49078179779158e-05	9.24182456922589e-06	5.41986030694281e-06	2.28926877025045e-05
AMP22_0805	Western_Blacknose_Dace	0.00746230825797344	0.634671792864664	1.25822103089006e-05	0.000167253672776994	8.34569276097276e-06	2.58480062557227e-06	0.0177887338025189	4.88975238876555e-05	4.80591567927695e-05	0.339580137449394	4.62605856427544e-05	5.11202264994696e-05	6.96682223055222e-05	8.03611298172486e-06	3.42189793496062e-05
AMP22_0806	Western_Blacknose_Dace	1.22817885912599e-05	0.6515508109852	1.01028084329748e-05	3.70517809989655e-05	6.60887367172535e-06	2.76787141318628e-06	7.6931003162399e-05	8.63238202851867e-06	7.44646781423605e-06	0.348238884322932	7.90968187414712e-06	7.52052139933106e-06	7.36685960364242e-06	6.82255581662073e-06	1.88620401675108e-05
AMP22_0809	Common_Shiner	0.00100494376037041	2.09534557389192e-05	3.57652708604823e-06	0.998536188652118	5.42617559727873e-06	2.41882341982428e-06	7.74383981103984e-05	2.17498689462125e-05	2.28275793364651e-05	3.42599904560505e-05	1.61962981457864e-05	2.34448815732097e-05	5.10083878392823e-05	0.000160700906577229	1.88659597746025e-05
AMP22_0810	Common_Shiner	0.000119569608390536	3.88573114194487e-05	2.97959310800905e-06	0.799303077022235	3.0034469948863e-05	2.25186415457683e-06	0.200374742810925	2.03032401370331e-05	1.84772679895182e-05	2.56578130030178e-05	2.07049607252224e-05	1.65813323859014e-05	7.02749622624875e-06	5.37750601527843e-06	1.43574957366756e-05
AMP22_0811	Common_Shiner	0.000116433597466133	0.419466514200682	0.000104899388524623	0.364988182072838	2.87464384866116e-05	1.04543003646126e-05	0.000379379090948482	5.37146735069981e-05	4.84152587270652e-05	0.214340994878292	9.73290300662367e-05	4.91319174469531e-05	2.80531342549628e-05	4.22006365260765e-05	0.000245551679881915
AMP22_0812	Common_Shiner	1.05629363005917e-05	3.84626726038217e-05	5.9712359523205e-06	0.915017666270336	1.38795547426561e-05	3.25400019265536e-05	0.0847253245897591	2.2284276223505e-05	1.69929402042378e-05	4.19460545542444e-05	1.4979818688805e-05	2.43938127489349e-05	9.67086671106588e-06	6.17994062537865e-06	1.91446461547106e-05
AMP22_0814	Common_Shiner	0.0167994853189836	1.44561307754347e-05	2.96518668495475e-06	0.243843461121122	0.421510515322288	2.77137946273704e-06	0.317741971214612	9.57363376646873e-06	6.46433322217243e-06	2.0391244372371e-05	7.28255430989569e-06	8.87550456536953e-06	8.35605491255887e-06	6.34168622862962e-06	1.708925427589e-05
AMP22_0815	Common_Shiner	0.0732767004674921	2.66739582848396e-05	0.478637678508957	0.44792184278369	4.80426281478707e-06	2.76537949331238e-06	3.39481831918968e-05	9.63175664360924e-06	6.92230549772287e-06	2.05764362429901e-05	5.9481012496126e-06	8.91140129529889e-06	7.39432780198699e-06	6.21634765416885e-06	2.99858195977217e-05
AMP22_0816	Common_Shiner	0.202729725378255	0.11488084597849	9.13786118230513e-06	0.434323838278651	9.81559282252987e-06	1.15464317306745e-05	0.0602854160976182	3.13458546497622e-05	3.11946085498017e-05	0.187310880626839	3.32033985142973e-05	4.18772993769587e-05	1.37708524480447e-05	2.26466583391232e-05	0.000264755209157764
AMP22_0819	Common_Shiner	0.148248754323771	2.01870580831084e-05	3.43897411419927e-06	0.347484801674883	5.84137266682222e-06	2.71695491425e-06	3.05245010397922e-05	5.45085317128511e-06	5.99617562624333e-06	2.26113213885315e-05	5.69823972971944e-06	7.98150068492724e-06	7.9303200127483e-06	0.504132270122568	1.57964386577782e-05
AMP22_0821	Common_Shiner	5.07417906825445e-06	9.61475224634236e-06	2.59703830903829e-06	8.80298632937537e-06	3.4123957048377e-06	5.38716462582833e-06	2.5431135865612e-05	6.92353989760757e-06	6.63406963811093e-06	7.17619913303193e-06	5.80429674368998e-06	7.70410569757181e-06	5.29444521681585e-06	0.999891171753406	8.97249207251145e-06
AMP22_0822	Common_Shiner	0.310693012788892	3.50052470191164e-05	4.05253941116396e-06	0.689042926758528	4.7741929949383e-06	2.63224477210091e-06	0.000115320306477899	6.32682278998626e-06	9.11048210829431e-06	2.71628197526967e-05	9.24708448301011e-06	7.19576152093982e-06	1.72014524797677e-05	1.22136822038546e-05	1.38177581510697e-05
AMP22_0824	Common_Shiner	0.145750777655592	0.0589755364259267	2.19873432626685e-05	0.574014554932713	0.000164481187276463	1.05046291865034e-05	0.123133344818951	0.000431785815514259	0.000503169011249239	0.0939998565224222	0.000439592039916584	0.000169686944486831	3.86651518103096e-05	0.0023036998465339	4.23573908489947e-05
AMP22_0825	Common_Shiner	0.467512774432699	3.3059321660027e-05	5.54514237817442e-06	0.532240378022194	4.97949216098785e-06	2.8914121643272e-06	0.000117075991933915	7.94286469357606e-06	6.07395739515044e-06	2.41145160096656e-05	7.33914979951157e-06	6.35204123095727e-06	9.15231255496893e-06	4.62106144576738e-06	1.77000844158516e-05
AMP22_0826	Common_Shiner	0.455072627902031	1.71667149954959e-05	9.26331906586085e-06	0.217655712892612	1.0164041746193e-05	3.59397068144039e-06	0.327110214546323	1.7050992565752e-05	1.88344216275609e-05	2.49655013203003e-05	8.76668931066651e-06	1.35860768455004e-05	1.77773158248731e-05	5.07496168631236e-06	1.52006079164843e-05
AMP22_0829	Common_Shiner	1.10511942933352e-05	4.32485246437308e-05	4.32723968235708e-06	0.999767921755711	6.69590481108656e-06	3.82422949438158e-06	7.32672527765095e-05	6.19822623305096e-06	5.61739158572732e-06	3.07314518401184e-05	6.40292149949266e-06	6.16762696649126e-06	8.84803788062623e-06	7.02717309726647e-06	1.86715525834833e-05
AMP22_0830	Common_Shiner	0.29353576695919	2.00781791996769e-05	3.24547088044073e-06	0.288082278199494	5.59265751108359e-06	1.99742931349448e-06	3.89382515312332e-05	6.52393212349099e-06	6.22996343244942e-06	1.65289736098093e-05	5.63558370999273e-06	6.59800109915052e-06	0.418252588659525	5.57408731240257e-06	1.24236925924313e-05
AMP22_0831	Common_Shiner	4.78087043322544e-05	3.53348767505113e-05	3.19155087232554e-06	0.999730170468489	4.69372943189195e-06	2.44001079268806e-06	8.16542833148549e-05	5.6549266581158e-06	7.44830224973724e-06	2.97399374523082e-05	5.90695948924777e-06	5.60441881743602e-06	7.50195132028329e-06	6.82536569322517e-06	2.60247853017586e-05
AMP22_0832	Common_Shiner	1.44744986031302e-05	0.0141062650293196	1.38421835355661e-05	0.65749696401755	1.04330426821426e-05	5.83557011535233e-06	0.244779513349136	1.56634735885967e-05	1.66046188209856e-05	0.029063648566712	1.94498639293098e-05	2.10320991998476e-05	1.79600753650278e-05	0.0543564824877928	6.18310190286494e-05
AMP22_0834	Common_Shiner	0.368406002680461	0.166280582283313	0.00183481913899991	0.220499407889942	4.85517344499461e-06	2.70772324401695e-06	2.85816655818564e-05	1.27884368194845e-05	8.2107901906232e-06	0.242852761543045	1.63562517840627e-05	1.75022366501814e-05	8.99639168437811e-06	5.26881088550719e-06	2.11591889000967e-05
AMP22_0835	Creek_Chub	2.71714266305431e-05	0.00018186551932215	1.01487095826263e-05	0.000128720096229464	1.25011852683293e-05	2.19389341655147e-05	0.998587319354216	2.93862946909245e-05	3.40223519093227e-05	0.00027196386364927	3.03010360990211e-05	3.89514822353813e-05	2.4394737637587e-05	1.48227803495939e-05	0.000586492180600643
AMP22_0836	Striped_Shiner	0.838168300708135	0.000347923239759924	3.952553805888e-06	0.16090116937831	1.63921839361231e-05	4.12991191151546e-06	5.32014691350747e-05	1.22702560968749e-05	9.77707607623532e-06	0.000416906887831874	1.10908187360215e-05	1.31731124723139e-05	9.66652187131396e-06	5.38806740178618e-06	2.66578057735651e-05
AMP22_0837	Creek_Chub	1.52853311448625e-05	3.43188344699766e-05	2.42213093822984e-05	0.000230573986314657	5.67037127300797e-06	2.95393484861047e-06	0.999469483852386	3.44401651440353e-05	3.01410312361483e-05	3.02718240201566e-05	2.88998136385416e-05	2.94346571805433e-05	3.85859927402068e-05	5.01992805334348e-06	2.0699034868291e-05
AMP22_0839	Creek_Chub	7.5900814975782e-06	4.04486790351681e-05	3.2149333178605e-06	3.20030285550942e-05	1.13010953553899e-05	3.13476221780969e-06	0.303313278764486	7.10870968174209e-06	7.46618944226048e-06	3.36219668156602e-05	6.53421784368705e-06	7.52405963975038e-06	9.66304027757061e-06	0.696498450954755	1.86595695664196e-05
AMP22_0840	Striped_Shiner	0.0137360908021607	3.65756105688649e-05	5.0309207436281e-06	0.156232580687851	1.4386186668968e-05	3.93179242883843e-06	0.765582497169574	1.00340728423225e-05	9.12358155943504e-06	4.14767726527629e-05	1.00026293076556e-05	9.2768200566283e-06	7.11265277497606e-06	0.0642706620184084	3.12179977598452e-05
AMP22_0843	Creek_Chub	0.000167742189502059	0.198463833502183	3.16164567406923e-06	0.426158248449365	7.99832540151162e-06	2.75442734298497e-06	0.074204670317471	9.67846260290582e-06	8.56788953672201e-06	0.30092435963514	8.45773584088631e-06	7.62228565617029e-06	7.33478875147671e-06	4.92158181846222e-06	2.06488459796158e-05
AMP22_0844	River_Chub	7.58753401595481e-06	1.11411481744035e-05	4.15138301053626e-06	1.12799307838836e-05	4.63747945157854e-06	2.92641922757412e-06	3.88675889978348e-05	6.5782359278085e-06	5.92454065891495e-06	1.25390691986909e-05	5.74064722961978e-06	5.63219284310681e-06	6.91306085635611e-06	0.999867136349281	8.94473959754938e-06
AMP22_0845	Creek_Chub	1.3802776975169e-05	2.12961519442631e-05	3.85845115264304e-06	0.999745841294527	5.88556521939257e-06	1.78862920005779e-05	8.87027390271193e-05	1.26520374053233e-05	9.36428075076773e-06	2.86986697342168e-05	1.04696183238456e-05	1.22854173439834e-05	6.6023574832992e-06	5.24678072619422e-06	1.74081480363626e-05
AMP22_0846	Creek_Chub	0.0596935030352324	2.06817714570111e-05	1.11141989679117e-05	0.935298584640026	6.79186473646311e-06	2.42677903887206e-06	0.000141647225430472	1.22362287170371e-05	1.14044252386299e-05	4.04552474161505e-05	1.55596195580071e-05	1.87822574516972e-05	9.44248614330608e-06	0.00037024282175576	0.00434712725759918
AMP22_0850	Creek_Chub	1.65835118851742e-05	3.90626731638241e-05	3.86628180217494e-06	0.00156662300220021	4.72323144747751e-06	2.827134222173e-06	0.998284880707661	5.0767641888246e-06	6.52968119846468e-06	2.60124294505505e-05	6.23711734320037e-06	8.79528554984146e-06	8.09136644935252e-06	4.9913260625282e-06	1.56999217149646e-05
AMP22_0851	Central_Stoneroller	1.07326720341765e-05	5.73294622719082e-06	2.91654509912531e-06	6.35987932762278e-06	5.97755072270039e-06	0.999915051619212	5.9050145383338e-06	5.79262632244536e-06	3.78781795273546e-06	6.30793126802214e-06	3.97444773422323e-06	5.82771663521197e-06	4.86604288996902e-06	8.79519275161023e-06	7.97255567754556e-06
AMP22_0852	Creek_Chub	9.97595316153775e-06	0.00613817061231882	3.03584799270985e-05	2.73206259367267e-05	5.3416381295205e-06	3.25967658080307e-06	0.988043215910594	1.71180399110714e-05	1.51032568100059e-05	0.00563763471268313	1.6941014859737e-05	1.47247722684607e-05	1.44295455484974e-05	6.10989486518544e-06	2.02958464274353e-05
AMP22_0856	Creek_Chub	1.24863077205405e-05	5.15710736298606e-05	4.03338803102214e-06	3.24425449954308e-05	1.23673702897244e-05	4.09978296818866e-06	0.97010657124718	9.3027773327412e-06	7.33084957517959e-06	4.88174443012763e-05	8.92401511670926e-06	8.01158590187419e-06	1.20433861930099e-05	0.0296578740760063	2.41241324633698e-05
AMP22_0857	Hornyhead_Chub	7.29753011260016e-06	0.210657474665592	3.34720749946059e-06	1.76494758705013e-05	0.231973808894555	2.35284428352887e-06	4.26686685607355e-05	8.31915238902076e-06	8.67525712029442e-06	0.323878741215914	7.10209270478732e-06	6.4879950592165e-06	1.10165345788466e-05	0.233357758206626	1.7300204462807e-05
AMP22_0859	Hornyhead_Chub	1.0892740667693e-05	2.79725468544488e-05	4.55899569160996e-06	6.99969630994163e-05	0.781238375057777	1.09905733410456e-05	0.209166434163849	2.66763984153143e-05	2.68837750126266e-05	0.000106436107171446	2.87390758691968e-05	3.29178608847011e-05	1.04093982310583e-05	0.00921036579256179	2.83503971350875e-05
AMP22_0861	Longnose_Dace	2.55219479496496e-05	0.00173435014864279	6.71464944691286e-06	3.62970612469406e-05	0.000914136462141196	2.99513481102513e-06	0.000105656609749716	3.48557186632919e-05	3.52631108677464e-05	0.00221709898479303	5.82043702742917e-05	5.10475707046086e-05	0.652245148688555	0.34250899836421	2.37110846406306e-05
AMP22_0862	Creek_Chub	8.34806322775195e-06	2.85241051847596e-05	3.91816756141245e-06	2.3765559175701e-05	5.72426755195158e-06	1.74235654532987e-05	0.999792851775885	1.24295263877325e-05	1.39024430271367e-05	4.15342675232258e-05	1.18673104092101e-05	1.13859399461974e-05	8.99706863859654e-06	5.2433196353675e-06	1.40848470312381e-05
AMP22_0863	River_Chub	8.294634389401e-06	0.567085553440304	3.88418403059454e-06	3.10088164117811e-05	4.82345458490726e-06	3.15044441048152e-06	0.041743611525977	6.62384589247611e-06	7.13297707149114e-06	0.306791396685435	6.47742994425455e-06	6.26525650858501e-06	7.66317405121036e-06	0.0842764659151435	1.76485981709297e-05
AMP22_0864	Central_Stoneroller	6.96095355284389e-06	3.93840684148127e-05	4.77875234664153e-06	2.40087965605595e-05	5.32611477893701e-06	0.227738589669267	0.767673284947872	1.33463878355912e-05	9.7208980609849e-06	4.57536418723413e-05	8.61415352070458e-06	1.03928184477926e-05	1.82087637290461e-05	0.00436931683482059	3.23134304953469e-05
AMP22_0867	Hornyhead_Chub	9.55116388215072e-06	0.000242765540627683	4.51005172796927e-06	0.000245110624839363	0.994541331817706	3.57837772085051e-06	0.00443995698607927	9.25110258275864e-06	1.25936451876267e-05	0.000205765557276791	1.14936825798629e-05	1.00453881418208e-05	1.41932142704395e-05	8.87701278536339e-05	0.00016108232820072
AMP22_0868	Creek_Chub	7.30204653770954e-06	5.17033825064805e-05	3.6702587972641e-06	3.44578070117111e-05	5.70757708670006e-06	2.58855147600795e-06	0.999808422942956	6.51381847587619e-06	4.52047203565042e-06	3.65573983650469e-05	4.81600067027575e-06	4.51584451427557e-06	6.88802588393945e-06	5.64677183367072e-06	1.66895699536467e-05
AMP22_0869	Creek_Chub	3.14860674330048e-05	0.000182352416461547	3.76929121282582e-06	8.12984954758179e-05	7.71448139750895e-06	2.3505960489549e-06	0.999466531515121	9.08559440611899e-06	8.14872562841387e-06	0.00013692736913343	8.33099516644029e-06	1.16130643800201e-05	1.83437404238156e-05	7.05584809240288e-06	2.49918877385482e-05
AMP22_0870	Western_Blacknose_Dace	8.78063156983272e-06	0.63030621850024	3.26906565330157e-06	2.27020374963937e-05	6.43058811029291e-06	2.52095827377874e-06	0.00100308466397006	1.033252221668e-05	9.28598598488263e-06	0.335296195903097	8.9766589767608e-06	1.16508443359733e-05	8.55365802965252e-06	0.0332840181911985	1.79797522282295e-05
AMP22_0873	Creek_Chub	7.15204686780076e-06	3.8179492966567e-05	3.02119095320918e-06	3.07397589737751e-05	6.2060336546744e-05	2.74274319392143e-06	0.998226706763109	1.98519462886368e-05	2.53255290989729e-05	2.66303474636386e-05	1.65214456723943e-05	1.78451678272874e-05	8.96123200851075e-06	0.00149840655219767	1.58557285580041e-05
AMP22_0874	Creek_Chub	8.1484903257493e-06	3.34042139283689e-05	2.97511350252405e-06	2.42553638966403e-05	7.82769402187532e-06	2.45695042116264e-06	0.999731895794471	1.07026965291583e-05	1.20757983118124e-05	3.38436836937355e-05	1.05578889372814e-05	1.42181265386331e-05	8.92210693802712e-05	4.55046632814697e-06	1.38668872104561e-05
AMP22_0875	Creek_Chub	5.51079353561124e-05	2.82986599548809e-05	4.65242189384827e-06	0.00196611327033843	5.33230036695398e-06	2.8586836047631e-06	0.997658222794533	2.69656208713504e-05	2.51431507240702e-05	3.86357678070472e-05	3.12843523430656e-05	4.09060086281131e-05	9.12352986310651e-06	5.45628526716056e-06	0.000101898667685225
AMP22_0876	River_Chub	1.00107974595216e-05	0.00415688343614466	5.77516651755778e-06	0.00118246628236473	4.23334148711373e-05	2.98911703615326e-06	0.00409447708653604	1.37857084215107e-05	1.21509851475083e-05	0.0034874368293462	1.28219526895842e-05	1.3263237128492e-05	9.03960948845323e-06	0.986930107851823	2.64584573859379e-05
AMP22_0877	Creek_Chub	2.54775671272326e-05	0.00509065803218723	4.75504711020558e-06	0.0034287990809115	0.960206355839968	3.06849542662276e-06	0.00383220651740278	1.26152509064243e-05	1.25589299442824e-05	0.00350579249584143	1.47628293398356e-05	1.75235547702481e-05	1.22911010948805e-05	0.0237929872275951	4.01478686731543e-05
AMP22_0878	River_Chub	7.81788127353779e-06	5.58234499822334e-05	3.94385090208392e-06	0.000430564178237044	0.0040833872424361	3.9589214399297e-06	0.0531722967953732	1.22089575834634e-05	1.16351011837665e-05	0.000102438063545923	1.0419327011829e-05	1.12757871862456e-05	9.1469892444437e-06	0.942067297259967	1.77861401260468e-05
AMP22_0879	River_Chub	7.45728650509619e-06	0.31941346523988	3.87327141870325e-06	3.2144766523005e-05	6.29114139661231e-06	3.06126908983215e-06	0.000105359185836705	5.72529400142374e-06	6.42146059892208e-06	0.159306662154155	5.3383015823281e-06	5.86649028095062e-06	9.43335760936255e-06	0.521066145499547	2.27551745992573e-05
